Timestamp,IITK01,IITK02,IITK03,IITK04,IITK06,IITK07,IITK08,IITK10,IITK11,IITK12,IITK13,IITK14,IITK15,IITK17,IITK18,IITK19,IITK20,IITK21,IITK22,IITK23,IITK24,IITK25
11-08-2022 19:00,,77.5,139.6666667,85,53.75,149.25,111.5,85.25,98.25,,207.6666667,,72,135,109.5,,107.75,192.75,90.75,129.5,73,
11-08-2022 20:00,,101.5,129,115.25,61.5,129.5,104,100,111.25,,174.5,,85.5,120,133.5,,140,184.75,96,145.75,78.5,
11-08-2022 21:00,,100.75,125.5,120,63.25,129.5,86.25,91.25,110.75,,135.5,,84.25,136.5,124.25,,134.5,142.5,103.25,122.5,89,
11-08-2022 22:00,,97.75,131,115.75,64.25,119.75,95.25,85.5,122.25,,101.25,,86.5,120.5,102.5,,107.5,122.75,104.75,114.5,92,
11-08-2022 23:00,,101,112,114.5,64,112.25,78.25,90.5,108,,91.25,,91.5,122.75,95.25,,96,124.25,95.75,116.5,103.25,
11-09-2022 00:00,,90.66666667,108.5,104,63.75,109,78.75,86.75,103.75,,87.5,,87,130.25,95.75,,97,129.5,91.5,114,,
11-09-2022 01:00,,87.25,106.75,101,64,112.25,79.75,78,102.5,,86.25,,88,164,98,,88.75,128,90.75,112.75,112.75,
11-09-2022 02:00,,84.75,105.5,104.5,62.66666667,108.5,78.75,78.75,109.5,,89,,85,123.5,99.5,,87,141,90,116.25,112.75,
11-09-2022 03:00,,85.25,106,101.5,,110.25,80.5,70.5,109,,87,,80.25,122.25,96.5,,105.25,135,88.25,106.5,107,
11-09-2022 04:00,,83.75,105.25,98.75,70,110,84,69.75,111,,88.5,,80.75,127.25,95,,98,144.25,88,104.75,103.5,
11-09-2022 05:00,,103,105.5,97,67.75,106.75,80.25,84,114.5,,110.5,,79.25,123.5,94,,101,161,86.25,109.75,108.5,
11-09-2022 06:00,,106.75,118.5,111,70,160.25,93,91.75,135,,169.5,,99.25,140.75,94.75,,110,152.75,86.25,142.25,105.5,
11-09-2022 07:00,,103.75,116.25,111.75,72,118,84.75,98,141.5,,148.5,,94.75,186.75,107.5,,119.5,179.75,94,118.5,113.25,
11-09-2022 08:00,,90,97.5,98,90.75,118.25,87.75,92.75,103,,89.75,,93,130.3333333,101,,102.25,149.75,92.75,122,123.75,
11-09-2022 09:00,,,82.25,93.75,90.25,116.25,82.25,76.75,99,,74.25,,91.75,101,75,,78.5,112.5,69.5,101,102.5,
11-09-2022 10:00,,65.75,74.25,72.5,74.75,93.5,73.75,71.25,82.25,,66.5,,78.75,81.25,63,66,65.5,90.5,62,91.5,88,
11-09-2022 11:00,,59.5,64,67.75,62.5,81.5,65.75,66.25,74.5,,59,,68.75,74.25,60.25,62.75,62.75,85,56.5,82.25,79,
11-09-2022 12:00,,55.75,66,60.5,59.75,88,64.75,63.5,74,,60.5,,68.5,72.25,59.5,61.25,56.25,82.5,56,82,75,
11-09-2022 13:00,,54.5,59.5,52.66666667,60,85.75,62.75,60.25,69.75,,58.75,,64,73.5,61.75,62.25,53.75,84.75,54.75,82.5,79,
11-09-2022 14:00,,54.25,58.5,52.66666667,60.5,85,62,59.5,67,,58.75,,67.25,73.25,58.25,58.75,56.25,87.75,52.5,77.75,81.75,
11-09-2022 15:00,,56,59.75,53.75,67.25,87.25,60.75,60.75,66.33333333,,60.25,,66.75,73.75,56,60.75,55.75,87.25,56.5,79.5,77.75,
11-09-2022 16:00,,60.75,61,55.75,77.25,92,65,64,71.5,,66.5,,73.25,77.5,66.75,61.75,63.25,90,62.75,89.5,83.5,
11-09-2022 17:00,,73.5,,61.75,81.75,101.5,73.5,78.25,82.75,,95.75,,75,85.75,114.5,67.5,86.75,100,75.75,103.5,89.5,
11-09-2022 18:00,,93.33333333,100,85.5,87.25,120.5,88.75,84.66666667,109.25,,216.75,,82.75,106.25,115.25,85.25,120,115,100.75,117.25,94.33333333,
11-09-2022 19:00,,107,129.25,126.75,85.5,166,98.75,,126.75,,275.5,,96,121.25,170,88.75,165.25,151.5,131.5,151.5,94,
11-09-2022 20:00,,127.75,137,132.25,93.5,185,109.5,115.25,144.75,,215.75,,106.25,142,182,90.75,248.75,163.25,139.75,187,90,
11-09-2022 21:00,,121.25,164.75,130.25,113.25,162.5,109,97.5,141.25,,205.5,,111.25,145.75,201.75,93,208.75,153.25,138.75,209.75,106.75,
11-09-2022 22:00,,122,198,142.75,123.5,170,121,94.5,144.25,,163.5,,111.75,176.75,164.25,90.75,159.5,179,128.5,204.25,102.75,
11-09-2022 23:00,,115.5,175.5,143.6666667,123.6666667,207.25,124.75,108,154.25,,137.75,,124,165.75,142,97.75,143,159,130.5,207.75,110,
11-10-2022 00:00,,112.25,195.25,158.25,119.25,161.75,131,113.5,132.5,,125.5,,124,151.25,141.75,102.5,123.25,138,146.25,195,112.75,
11-10-2022 01:00,,103.5,169.75,138,112.75,139,112,97.25,123.5,,123,,116,150.75,140,110.5,117,143.25,141.25,177.75,106.75,
11-10-2022 02:00,,105,144.5,125,105.75,129.25,112.5,105.25,118.25,,118.25,,109.75,167.5,140.5,124,112,150.75,133,169.3333333,114.5,
11-10-2022 03:00,,106.5,129.5,161.75,107.25,139.5,111,109.25,119,,128.25,,110.25,156,135.25,119.75,128,168.25,128.25,164.5,116.25,
11-10-2022 04:00,,120.25,123.5,138.25,107.5,148.75,120,146.5,135,,127.25,,118.75,166.5,130,116.25,119,161.5,121.5,160.75,121.75,
11-10-2022 05:00,,130.5,136.75,149.25,121.5,200.5,142.25,137,160.75,,160.25,,152.5,160.75,129.5,118.25,135,187.25,129.25,173.5,126.5,
11-10-2022 06:00,,135,149.25,157,106.25,193.75,130.5,136.5,163.5,,169,,164.25,174.5,141.5,123,137.5,204.75,139.75,188.5,144,
11-10-2022 07:00,,139,161.5,154.25,99.33333333,208.75,151.25,131.75,169.25,,178,,164.75,174.5,153.5,,133,216,148.25,231.25,,
11-10-2022 08:00,,111.5,168.25,139.5,99.5,204.75,148.25,153,177.25,,143.75,,,174.25,,,127,234.75,153.5,218.5,149.75,
11-10-2022 09:00,,99.33333333,132,108.25,104.25,189,137.5,126.25,167.75,,138.75,,,139.25,,,,220.5,127.25,182.25,151,
11-10-2022 10:00,,92,110.75,92.5,97.75,165.75,114.5,111.5,127.25,,121,,,119,,,,167.75,98.5,138.75,122.25,
11-10-2022 11:00,,84.75,93.25,82,89.25,145.5,96,93.5,106.5,,95,,,104.5,,92.5,,145.5,76.25,125,,
11-10-2022 12:00,,63.25,72.75,63,76,109.5,74.25,74.5,87,,76,,,89.25,,73.5,,117.75,64.75,101.6666667,99.25,
11-10-2022 13:00,,56.66666667,58,55.25,61.5,89.5,64,64.75,69.5,,62.75,,,73.75,,60.25,,92.5,56.25,84,81,
11-10-2022 14:00,,54,56.75,53.25,57.25,81,59.25,56.75,64.75,,,,,68.25,,53.5,,87,47.5,78.5,74.75,
11-10-2022 15:00,,49,46.75,,56.5,80.25,55.25,53,59.75,47.5,49.25,,,69,,49.25,,87.5,46.75,74.75,70.75,
11-10-2022 16:00,,58.5,60.5,46,56,83.75,60,59.5,69.25,53.75,56.5,,,62.75,,51.75,,74,53.33333333,77,72,
11-10-2022 17:00,,104,72.75,55.5,61.25,75.5,67.75,61.75,71.75,68.75,76.5,,,69.25,,57.75,,92.5,69.75,82.66666667,84.5,
11-10-2022 18:00,,89,105.75,86.75,66.75,112.5,89.75,63.75,89,99.75,219.25,,,95,,72,,113.75,92.5,104.25,85,
11-10-2022 19:00,,83.5,119.3333333,101,86.25,148,96.75,62,78.5,101.25,228.25,,,107.25,,87.5,,122.25,97.75,122.25,98.5,
11-10-2022 20:00,,84.75,126.5,98.25,91.75,130.25,96.5,75,94.75,108,128.75,,,117,,91.66666667,,130.75,94.75,133.5,104.75,
11-10-2022 21:00,,95.5,117,94.75,93,138.25,100.75,94.5,172.75,108,118,,,124,,,,138,102,123.5,103,
11-10-2022 22:00,,103.75,120.25,109.5,93.75,151.5,109,108,144.25,114.6666667,115.5,,,129.75,,,,141.25,112.75,134.5,101,
11-10-2022 23:00,,113.5,122.25,118.75,96.5,148.5,115.75,110.25,128,117.5,116.25,,,139.25,,,,149.5,116,142,113.6666667,
11-11-2022 00:00,,113.25,134.75,125,98.25,146,125.5,118.5,128.75,119,116.5,,,141.75,,,,156.5,122.5,146.25,101,
11-11-2022 01:00,,117,138.75,131.25,100.75,162,124,120,135.5,128.75,119.75,,,149.75,,,,169.5,123,154.5,101.25,
11-11-2022 02:00,,124.75,147.75,139,102,163.5,126.5,123.25,144.75,131.75,117.5,,,159.5,,,,176.75,125,161.75,99.5,
11-11-2022 03:00,,142.5,144.25,157.5,102.75,209.75,152.25,169.75,184,155.25,124.5,,,177.75,,,,186,127.25,182.5,96.75,
11-11-2022 04:00,,149,189.5,177.75,110.5,225.25,165.75,176.5,208.5,169.25,144.25,,,205.75,,,,201,147.25,192.75,110.5,
11-11-2022 05:00,,151.5,183,171.25,111,230.75,163.5,158,198.5,165,153.25,,,219,,,,211.25,148,195.5,108,
11-11-2022 06:00,,149.75,166.5,164.25,114.6666667,220.5,152.25,149,179.5,161,187.25,,,200.75,,,,222.75,152.5,200.5,,
11-11-2022 07:00,,152,166.75,163.5,130.25,227.75,144,159.25,179.25,164.6666667,155.25,,,185.5,,,,227.75,145,198.75,155.5,
11-11-2022 08:00,,153.75,167.5,165.25,146.5,220.25,156.5,154.5,177.75,173.6666667,146.25,,,198,,,,215.75,131.75,195,185.25,
11-11-2022 09:00,,153,168.5,155.75,158,239,162.25,169.75,179.5,174.5,157,,,187.3333333,,154,,234,138,208.5,186.3333333,
11-11-2022 10:00,,154.25,172.75,147.75,162.75,236,159.75,170.75,190.75,172.75,152.25,,,185,,149.75,,227.75,128.25,201.25,186.3333333,
11-11-2022 11:00,,156.3333333,,150,167,238,163,172,193,173.5,150,,,188.25,,151.75,,228.25,128.75,200.75,177,
11-11-2022 12:00,,169,173.5,167,175,253,175.6666667,189.75,205,183.5,157,,,205.75,,157.25,,235.5,140.25,207.75,186.75,
11-11-2022 13:00,,124.75,156.6666667,134.75,129.25,223,148.6666667,152.75,179.25,154.75,149.25,,,171.5,,148.25,,231.75,131,203.75,176,
11-11-2022 14:00,,102,120,106.25,93,160,116,111,137.25,110.5,107.75,,,131,,115.5,,179.5,92.5,138.25,87.25,
11-11-2022 15:00,,89,94.25,92.75,83.25,131,93,91,111.75,98.5,91.75,,,119.5,,94,,139,81.66666667,108.25,84.66666667,
11-11-2022 16:00,,73.75,94.66666667,78.75,75.25,117.75,83.25,80.75,109.75,89.66666667,90.25,,,101,,86.75,,122.25,72,99,76,107.3333333
11-11-2022 17:00,,78.5,103.75,80.33333333,84.25,108.25,74.25,69.25,119,97,114,,,96.75,,81.5,,130,76,89.75,80.33333333,85.75
11-11-2022 18:00,,87.5,95,100,91.75,123.5,81,73,98,99.25,136,,,103.75,,79.75,,129.75,85.5,90,,81.75
11-11-2022 19:00,,81,91.75,99,88.25,123.25,84.25,67,157.5,89,119.25,,,96,,91.75,,152.75,86.5,106,81.25,82.75
11-11-2022 20:00,,76.5,88,91.25,89.5,103.25,76.25,65.5,96.25,78.25,85.75,,,101.5,,95,,148.25,75.5,98.5,88.25,84
11-11-2022 21:00,,76.75,79.5,87.75,85.25,108,77.5,71.5,91,82.5,77.5,,,94.5,,89.25,,108.5,76.5,93.75,87,80.5
11-11-2022 22:00,,77.5,80.75,86,85,115,79.5,75.25,87.25,80.33333333,76.5,,,92.75,,86.66666667,,100.75,79.75,97,86.75,80
11-11-2022 23:00,,79.5,85.5,87.5,86.75,125,88,74.5,85,84.33333333,78.75,,,98,,,,112,80,105.25,82.25,74.25
11-12-2022 00:00,,80.5,90.75,94.25,84.25,110.25,89.75,70.5,83,88.75,82.25,,,101,,,,109,88.5,113,82.5,75
11-12-2022 01:00,,85,84,87.5,85.75,101.25,85,70.75,84.25,83.75,86.5,,,90.75,,,,107.5,84.75,110.5,85.5,76.75
11-12-2022 02:00,,73.75,84.75,84.75,85,106.25,81,65.25,79.75,74.5,81.25,,,87.25,,,,108.75,84.5,101.75,86,76.5
11-12-2022 03:00,,70.5,80.75,82.25,83.25,93.75,75,62.5,71.75,72.5,73,,,83,,,,108.75,73.25,98,89.25,72
11-12-2022 04:00,,67.5,79.75,78.5,79.75,107.75,78.25,66.5,73,70,73,,,79,,,,98.75,76.25,101,85,67.5
11-12-2022 05:00,,76,77,79.5,78.75,114.5,79.5,65.75,75,72.5,76.75,,,82,,,,95.75,86.5,105.5,89,70.66666667
11-12-2022 06:00,,76.75,82.5,82.25,85,111,82.5,76.25,89.5,76.25,102.25,,,90.25,,,,114.25,87.5,120.25,90.5,70.25
11-12-2022 07:00,,87.5,92,95.5,103.5,142.75,100,93,116.5,,105.75,,,100.75,,,,127.75,92.5,137,133.25,81
11-12-2022 08:00,,91.25,99.75,97.75,112.75,144,100,100,127,98,101.25,,,104.75,,88.25,,137.25,96.5,149,155.5,95.75
11-12-2022 09:00,,76.5,87.25,82.25,96.25,132.75,91.5,81.75,99.25,90.75,90.25,,,89.25,,75,,137.25,79.75,124,124.5,95.25
11-12-2022 10:00,,,75.25,62.75,76,107.75,75.33333333,74,87.75,74.75,74,,,83.5,,65.66666667,,108.5,69.66666667,98.25,94.5,78.25
11-12-2022 11:00,,89,98.75,84,88.25,150.75,,100.3333333,112.75,,104,,,116.75,,85.25,,148.25,88,138,125.25,102.25
11-12-2022 12:00,,123,150,127,131.5,209.25,,139.75,174.25,138,145.5,,,167.5,,131.75,,197.25,125.6666667,173.75,189,158
11-12-2022 13:00,,124.25,152.75,125,140.5,234,,153.5,184,137.75,167.5,,,166,,148.25,,240.25,143,219.75,200.3333333,147.5
11-12-2022 14:00,,102.75,,101.75,101.75,197.5,,123.25,149.5,111.25,158,,,120.5,,115.75,,204,127.25,194.5,187.5,131.75
11-12-2022 15:00,,81.5,112.25,77.5,89,175.5,,114.5,146.5,92,138.5,,,121.6666667,,113.25,,164.5,110,182,166,104.25
11-12-2022 16:00,,84.25,94.5,82.75,82,118,,83,107,90.25,143.5,,,114.75,,88,,133,,188.5,177.75,87.33333333
11-12-2022 17:00,,92.5,101.5,83.75,78,118.5,,77.25,111.75,86,163.75,,,114.75,,94.33333333,,160,140.25,199.25,221,87.5
11-12-2022 18:00,,100.25,148.5,97,97.75,175.25,,111.75,157.5,103.25,193.5,,,168.5,,137.75,,200,142,208.25,242.75,86.75
11-12-2022 19:00,,104.5,132,117.75,117,178.25,,110,136.25,108.5,191.25,,,163.75,,146.5,,183,114.5,207.5,201,99.75
11-12-2022 20:00,,98.75,108.5,113,120.5,172.25,,108.25,137.6666667,109.25,142,,,120.25,,126.25,,161.75,124.5,196.5,197.25,105
11-12-2022 21:00,,104.6666667,114,116.5,124.25,164.5,,106.5,131,106,130.75,,,128.25,,116.25,,168.75,113.5,178.5,201,103.75
11-12-2022 22:00,,102.25,105.25,114,131.5,153.75,,100,117.75,94.5,116.25,,,126,,96,,148.5,102.75,175.25,190,109.5
11-12-2022 23:00,,95.5,104.25,110.75,132,148.75,,99.75,114.5,97.75,111.5,,,105.25,,81.75,,131.75,105.25,177.25,198.3333333,103.25
13-11-2022 00:00,,92.75,97.75,107.25,121.75,142.25,,93.5,96.5,97.75,94.5,,,102.5,,75.75,,119,87.75,149,176.5,90.75
13-11-2022 01:00,,93,101.75,107,117.75,139.5,,91.25,98.25,100.75,97.5,,,107.75,,72,,105.5,92,154.5,152,89.5
13-11-2022 02:00,,94.5,86.66666667,109,117.25,136.25,,90.25,101.25,94.75,103.75,,,106.75,,72,,112.25,97,150.25,150,89.75
13-11-2022 03:00,,94.5,93.5,109.25,117.5,145,,95,111,94.75,107.5,,,107.5,,76.75,,128.75,102.5,151,163.5,95
13-11-2022 04:00,,94.5,89.25,109,115.75,156,,97.75,107.5,91.5,104.5,,,104,,81,,127.5,103.75,152,154.25,93.5
13-11-2022 05:00,,96,99,113.25,114,142.25,,95.5,110.25,96.25,115.5,,,111,,85.75,,128.75,101.75,154.25,161.75,93.25
13-11-2022 06:00,,103.25,103.25,116.25,114,151.5,,100.75,121,102.25,121.5,,,118.25,,89.5,,132.25,105,152,145.75,96.75
13-11-2022 07:00,,112.25,111.5,117.5,115.5,160.5,,102,118.25,109,125.5,,,125.25,,90,,146,105.25,160.5,152.75,103.25
13-11-2022 08:00,,107,109,112.25,123.75,158,,105.75,136.5,101.75,117.25,,,116.5,,101.5,,161.75,110,161.75,155.25,112.25
13-11-2022 09:00,,94,,103.3333333,111,143.5,,104.25,124.75,96.75,104.25,,,102.25,,92.66666667,,158,101.25,140,136,106.75
13-11-2022 10:00,,71.5,81.5,80.25,94.25,122.25,,81.5,91.5,79,81.75,,,85,,,,117.25,76.25,117.75,118.75,90.5
13-11-2022 11:00,,59,69,59.5,71,100.5,,65.5,77,63.25,67.66666667,,,67,,,,91.75,60.25,89.5,98.25,73
13-11-2022 12:00,,50.5,63,53.5,52,83.5,,58,67.25,57,58,,,64,,,,81.25,47.5,76,99.25,65
13-11-2022 13:00,,,49.5,38.5,38.75,66.5,,47.25,55,42.25,46,,,53.25,,,,66,39.5,62.75,94.5,49.5
13-11-2022 14:00,,26.25,,30.75,29,53.5,,34.25,43.25,33.5,37.75,,,44.75,,,,54,31.5,49.25,94.5,
13-11-2022 15:00,,,27.75,28.75,28,46.5,,29,35.75,25.25,73.75,,,34.25,,,,41.5,40.75,94.75,104.75,
13-11-2022 16:00,,,48.5,31.75,31,93,,33.75,68.25,27.75,89.5,,,57.5,,,,79,72.5,104,117.6666667,24.75
13-11-2022 17:00,,46.25,107.5,45.75,37.25,97.25,,50.75,85.75,48.75,127.25,,,114.5,,,,135.75,98.5,135.5,128,28
13-11-2022 18:00,,62,107.75,73.75,55.33333333,133.75,,61,100.5,70.25,167.75,,,102.5,,,,206.25,94.75,166.5,,44
13-11-2022 19:00,,68.5,106.25,78.5,70,147.5,,78.5,96.25,93.25,178.75,,,101.75,,,,198.5,93.75,160.75,153.3333333,57.5
13-11-2022 20:00,,77,111.25,88.25,88,154,,88.5,100.5,97.25,143.25,,,108.25,,,,139,105.5,151,191.3333333,66.5
13-11-2022 21:00,,86.75,125.5,94.5,105.75,140,,100,118,98.25,144,,,114.5,,,,135,115.25,153.25,183,78.25
13-11-2022 22:00,,102.3333333,128,110,110.5,139.5,,107,125.5,109.25,128,,,131.25,,,,149.5,123.25,156.5,172.5,81.25
13-11-2022 23:00,,114.5,132.75,131.25,113.5,150,,110.75,128.5,116,128.5,,,151.25,,,,157,128.25,185.5,170.5,92
14-11-2022 00:00,,110.75,135,133,117,152.25,,110.25,144,116.75,141,,,152.25,,,,167.75,125.25,178.25,169.25,98
14-11-2022 01:00,,117.25,134.25,137.75,114.5,151,,117,143,117.5,131,,,148.25,,,,171.75,124.5,164.5,188,100.6666667
14-11-2022 02:00,,124,150.25,147,117.75,128.25,,113,149.5,120,128,,,151.5,,,,155.75,125.5,180.5,174.5,99.25
14-11-2022 03:00,,120,147.5,144.25,121.6666667,146.25,,107.25,146,125,136.75,,,154.75,,,,159,126.5,187.25,168.3333333,110.75
14-11-2022 04:00,,120.75,144,145,119.25,147.25,,105,146.5,125,138.5,,,157.5,,,,166.5,129.75,187.25,167.5,102.5
14-11-2022 05:00,,116,150.5,144.25,114.75,161.25,,116.5,147.25,135.25,189.25,,,158.75,,,,180.25,137,191,159.25,
14-11-2022 06:00,,134.25,180.75,164.5,114.3333333,216,,127.25,189.75,161.5,247.75,,131.25,168.75,141,,142,202.75,177.25,214,167.75,
14-11-2022 07:00,,164.25,198.75,187,132,269,,159.25,247.25,199.75,233.75,,167,226.3333333,172.75,,152.75,202,202,230.75,181.3333333,117.3333333
14-11-2022 08:00,,150.25,179,174.25,160.75,269.75,,156.5,220.25,154.5,181.75,,159.5,192.5,190.25,,154.5,275,180.25,216,221.5,140.75
14-11-2022 09:00,,136,143,,149.75,194.75,,155.75,162.25,131.5,147.75,,133.25,152.75,184,141.5,132.5,271.25,169,205.25,186.75,153
14-11-2022 10:00,,89.75,103.5,97.25,115.25,186.5,,108.25,123.5,97.25,113.25,,121.5,105.3333333,121.75,99.25,101.75,222.75,98.25,156.5,158.75,113.75
14-11-2022 11:00,,71.25,94,81.66666667,95,132.5,,89,91.5,80,95.25,,95,92.5,102,78.25,83.25,152.75,77.33333333,122.25,118.5,86.25
14-11-2022 12:00,,57,67.5,58.5,71.75,95.75,,75,72.5,62,62,,68.25,69.75,67.5,60.75,59.5,118.75,51.75,,78.75,69
14-11-2022 13:00,,44.75,53.25,45.25,50.5,64.5,,53.5,55.5,44.66666667,42.25,45.25,46.75,58.25,47.25,46.5,46.5,73,40.5,48.66666667,68.5,49.75
14-11-2022 14:00,,47.25,50,47.33333333,47.25,87.5,,55.25,63.75,48.75,41.25,44.75,92.25,56.5,47.5,46.25,47.33333333,62.75,42.75,53.75,60,46.33333333
14-11-2022 15:00,,41.25,53,45.25,49.5,75,,51.25,79.25,49.5,54,50.5,56,57.5,54,52.25,44.5,74.25,43.75,58.5,60.66666667,55.33333333
14-11-2022 16:00,,43.75,56.75,43.5,49.75,65,,52.5,64,52.25,74,46.25,56.5,57.75,67.25,53.5,54.5,71.25,50.75,68.5,61.25,47.33333333
14-11-2022 17:00,,52.5,65,52.5,53.25,71.75,,103.3333333,73.25,64,132,48,58,66.75,98.5,56.75,112.5,120.25,71.75,109.75,64,44
14-11-2022 18:00,,96.66666667,97.25,103.5,57.75,121.5,,67.25,94.75,99,234.25,71.25,70.25,82,140,64.75,136.75,190.75,,147,93.5,64.75
14-11-2022 19:00,,120.5,162,138,83.25,189,,72,122.25,118.75,174.25,90.25,104.25,109.25,191,80.75,122.5,169,116.25,143.5,92.25,76.5
14-11-2022 20:00,,103.75,164.75,140.5,109.25,193.75,,106.25,157.5,129,128.75,104,144,131.5,169.25,95.5,116.75,184,138.6666667,135,97.5,87.75
14-11-2022 21:00,,110.75,170.25,120.5,122,181.25,,99.5,154.5,131,121.25,103.75,140,142.5,156.25,110.5,104.75,193.5,132.5,138.75,105,102.75
14-11-2022 22:00,,89.25,178.25,108.5,124.75,141.75,,97.25,141.3333333,130.25,131.25,108.5,117.75,128.5,165.75,120.75,105.75,190,139.25,147.25,110,108.5
14-11-2022 23:00,,95.25,150.75,107.75,124,137.25,,107,150,113.5,119.75,112,106.75,129.75,144,123.75,105.5,185.5,122.25,139.75,115,105
15-11-2022 00:00,,98.25,149.25,108.75,124.25,126.25,,114.5,132.5,111.5,116.5,109.75,107.75,123.25,135,124.25,111,181,127,150.5,125,90
15-11-2022 01:00,,98.25,151,114,127.75,156,,98,116.25,114.5,122.75,129,110.25,140.75,135.5,119.25,113.25,185.5,125,168.5,133.75,89
15-11-2022 02:00,,113.25,147.25,123.25,125.75,148.75,,100.5,127.25,118,127,141.25,125,157,136.5,118.25,117.5,189.5,127.5,181.75,138.75,95.75
15-11-2022 03:00,,128.25,144,135.75,127.5,169.25,,115.5,136.25,122.25,140.25,132.75,133.75,162.75,140,123,124.25,203.25,131.5,181.25,135.75,103
15-11-2022 04:00,,124,151.25,,131,163.5,,108.75,148.75,131.25,139,134.5,140.25,163.5,143,128,129,214.25,134,183,139,116.75
15-11-2022 05:00,,128,159,148,132.75,183.5,,118,147,128,150.5,121.75,142.25,173,149,132,126.25,228.5,140.5,179.75,140.25,114.75
15-11-2022 06:00,,135.25,168,157,130.6666667,198.5,,122.25,174.25,143.5,180.5,139.25,154.5,189.75,161.5,144,136,232.75,220.25,190.25,,122
15-11-2022 07:00,,143.5,181,170.25,134,220.25,,136.25,220.75,163.75,185.5,163,166.75,215.3333333,196,143,163,250.5,171.5,199.75,156.6666667,132.75
15-11-2022 08:00,,124.25,178.5,136.5,149.25,235,,135,197.25,147.5,148,168.5,162.5,187.75,162,168.75,148.5,254.5,114.75,189.5,173.5,145.25
15-11-2022 09:00,,102.25,125.75,91,123.25,172.25,,113.25,140.5,106.25,99.5,132.5,122,132.5,115,131.25,107,173.75,105,159.75,147.6666667,110.6666667
15-11-2022 10:00,,82,98.5,80,83.5,129.5,,87.75,112.75,87,92.25,116.75,95.25,109.75,109.5,91,75.75,151.5,82.25,124.75,123,111.3333333
15-11-2022 11:00,,49,66.33333333,46,59.25,78.66666667,,59,69.25,50.75,63.25,75,60,77.5,69.75,62.25,51,109.5,50.5,89.5,88,65.75
15-11-2022 12:00,,37.75,43,36.75,39,54,,43.25,48.5,40.75,45.5,55.25,40.5,47.5,46.75,41.75,39.25,73.25,34.5,53.25,60.75,46.75
15-11-2022 13:00,,30.5,35,30.75,25.25,46.25,,34.5,40.25,33.75,31.25,35,34.75,39.75,32.75,31.75,29.25,49.5,28,39.75,46,41.25
15-11-2022 14:00,,24.25,29,24,22.5,37,,25.75,31.25,26,25.75,26.25,28,32.75,27,27,22.25,43.5,23,30,,33.33333333
15-11-2022 15:00,,23.5,25,33.5,21.75,36.5,,24.75,31,24.75,26.25,24.75,26.75,30.5,24.75,23.75,22.25,41,21.5,30,28,28.75
15-11-2022 16:00,,24.75,27.25,30,21.5,37.75,,26.25,40.5,24.5,28.25,23.75,28,30,41,26.66666667,26.5,48.5,32,30.5,32.75,27
15-11-2022 17:00,,47.75,48.25,34.25,26.5,42.5,,29.25,38,33.25,67.25,28.75,30.5,35.75,88.75,30.5,40.75,70,47.5,37.66666667,44.75,28.75
15-11-2022 18:00,,49.25,108,61.75,36,69.25,,42.33333333,52.5,50,115.5,46.25,41.75,50,151,43.75,61.75,96.5,73,63.25,42.75,40.25
15-11-2022 19:00,,42.25,75.75,56.5,47.75,82,,43.25,58.25,51.75,127.5,64,56.5,67.25,118.5,51.25,74.25,128,58.25,62.25,58,50.25
15-11-2022 20:00,,39.5,56.5,46,57.25,78.5,,55.5,63.5,43.25,63,66,50.25,48.25,144.5,60,55.75,84,55,75.25,,46.5
15-11-2022 21:00,,54.75,60.25,51.25,69,213.5,,57.75,74.25,57.75,48.5,61.5,54.66666667,63.5,76.25,55.75,57.5,85.5,51.75,68.5,68.25,44
15-11-2022 22:00,,63.75,68.25,63.25,68.25,84.75,,44.66666667,57.25,58.75,45,54.75,47.75,68,73,59.75,49,80.25,54.25,67,67.5,56.5
15-11-2022 23:00,,63.5,66.25,61.5,65.75,62.75,,41.25,53,60.5,47.25,56.75,44.75,59.5,77,64,50.75,79.75,52.25,66.5,74.5,54.75
16-11-2022 00:00,,51.25,61,56,62.5,68.5,,42.75,53,54.25,49.5,56.25,44.25,55.75,59,56,49.5,70.75,47.25,65.25,84.66666667,56.25
16-11-2022 01:00,,46,64.75,49.75,60.5,61.5,,39.5,45.75,43.75,54,60,41.25,51.5,59.25,58,49,68.75,49.75,64.75,76,49.75
16-11-2022 02:00,,45,55.75,49,56.5,53.75,,37.5,43.5,45.5,48.25,74,40.75,49.5,55.75,55.75,48.25,70.5,53,66.25,71,45
16-11-2022 03:00,,46.25,58.25,54.5,55,73.5,,42,48,44,60,67.5,50.25,53.5,59.5,55.5,50.75,78,54.5,75.5,71,43.25
16-11-2022 04:00,,48.66666667,54.75,71.75,54.75,75.75,,46.25,54.25,48,61.25,58.75,53.25,56.5,58.25,60.75,57,79.25,55,81.25,72.25,43.25
16-11-2022 05:00,,53.75,58.25,61.75,58.5,92.5,,52.5,73.75,55.75,80.5,58,56.5,62,62.25,,58,92.5,60.75,84.25,71.75,46.5
16-11-2022 06:00,,64.25,80.25,66.25,57.66666667,93.75,,61.75,97.75,61,102,80,124.75,82.5,79,,67.5,115.5,77,97.5,90.5,57.25
16-11-2022 07:00,,72.75,104.3333333,77.5,75,122.75,,81.75,102.75,74.75,106,103,86.5,108.3333333,91.75,,83.25,133.75,81.5,119.5,116.5,67
